Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H38S1V001,H38S1V002,H38S1V003,H38S1V004,H38S1V005,H38S1V006,H38S1V007,H38S1V008,H38S1V009,H38S1V010,H38S1V011,H38S1V012,H38S1V013,H38S1V014,H38S1V015,H38S1V016,H38S1V017,H38S1V018,H38S1V019,H38S1V020,H38S1V021,H38S1V022,H38S1V023,H38S1V024,H38S1V025,H38S1V026,H38S1V027,H38S1V028,H38S1V029,H38S1V030,H38S1V031,H38S1V032,H38S1V033,H38S1V034,H38S1V035,H38S1V036,H38S1V037,H38S1V038,H38S1V039,H38S1V040,H38S1V041,H38S1V042,H38S1V043,H38S1V044,H38S1V045,H38S1V046,H38S1V047,H38S1V048,H38S1V049,H38S1V050,H38S1V051,H38S1V052,H38S1V053,H38S1V054,H38S1V055,H38S1V056,H38S1V057,H38S1V058,H38S1V059,H38S1V060,H38S1V061,H38S1V062,H38S1V063,H38S1V064,H38S1V065,H38S1V066,H38S1V067,H38S1V068,H38S1V069,H38S1V070,H38S1V071,H38S1V072,H38S1V073,H38S1V074,H38S1V075,H38S1V076,H38S1V077,H38S1V078,H38S1V079,H38S1V080,H38S1V081,H38S1V082,H38S1V083,H38S1V084,H38S1V085,H38S1V086,H38S1V087,H38S1V088,H38S1V089,H38S1V090,H38S1V091,H38S1V092,H38S1V093,H38S1V094,H38S1V095,H38S1V096,H38S1V097,H38S1V098,H38S1V099,H38S1V100,H38S1V101,H38S1V102,H38S1V103,H38S1V104,H38S1V105,H38S1V106,H38S1V107,H38S1V108,H38S1V109,H38S1V110,H38S1V111,H38S1V112,H38S1V113,H38S1V114,H38S1V115,H38S1V116,H38S1V117,H38S1V118,H38S1V119,H38S1V120,H38S1V121,H38S1V122,H38S1V123,H38S1V124,H38S1V125,H38S1V126,H38S1V127,H38S1V128,H38S1V129,H38S1V130,H38S1V131,H38S1V132,H38S1V133,H38S1V134,H38S1V135,H38S1V136,H38S1V137,H38S1V138,H38S1V139,H38S1V140,H38S1V141,H38S1V142,H38S1V143,H38S1V144,H38S1V145,H38S1V146,H38S1V147,H38S1V148,H38S1V149,H38S1V150,H38S1V151,H38S1V152,H38S1V153,H38S1V154,H38S1V155,H38S1V156,H38S1V157,H38S1V158,H38S1V159,H38S1V160,H38S1V161,H38S1V162,H38S1V163,H38S1V164,H38S1V165,H38S1V166,H38S1V167,H38S1V168,H38S1V169,H38S1V170,H38S1V171,H38S1V172,H38S1V173,H38S1V174,H38S1V175,H38S1V176,H38S1V177,H38S1V178,H38S1V179,H38S1V180,H38S1V181,H38S1V182,H38S1V183,H38S1V184,H38S1V185,H38S1V186,H38S1V187,H38S1V188,H38S1V189,H38S1V190
919,MACLEOD,Alberta,1987 - ,38,2004.06.04,3752,6a90470f-20d8-44e4-b0f2-b23c33a0543d,"MENZIES, Ted",32232,0.7476,Conservative Party of Canada,farmer,,0,1,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,9,9,9,9,9,9,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,2,9,9,9,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,9,9,9,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,9,9,9,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1
1299,NEWTON--NORTH DELTA,British Columbia,2003 - ,38,2004.06.04,3753,6acdee2c-675f-4664-bfb5-ebd49028a8ba,"GREWAL, Gurmant",13529,0.3282,Conservative Party of Canada,parliamentarian,,0,3,,,,,,,,,India,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,9,9,9,9,9,1,2,2,1,9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,9,9,9,9,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1
1068,TERREBONNE--BLAINVILLE,Quebec,1996 - ,38,2004.06.04,3754,6b1476fa-30eb-4646-a2d9-387d1f28d417,"BOURGEOIS, Diane",31288,0.6813,Bloc Quebecois,teacher,,1,2,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,3,3,3,1,1,1,2,2,2,2,2,1,1,2,2,1,1,9,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,9,1,2,1,1,1,1,1,1,2,1,1
955,SAINT-LAURENT--CARTIERVILLE,Quebec,1989 - ,38,2004.06.04,3756,6bde42a3-d07c-4c1f-b9d4-9e14a124f465,"DION, Stephane",28107,0.6682,Liberal Party of Canada,parliamentarian,,1,4,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,9,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2
994,BURNABY--DOUGLAS,British Columbia,1996 - ,38,2004.06.04,3758,6c68da58-bafc-4a4f-b39e-8cd226e21c57,"SIKSAY, Bill",15682,0.3459,New Democratic Party,parliamentary assistant,,0,1,,,,,,,,,,,,,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,9,9,9,2,1,1,1,2,1,1,1,1,9,9,9,9,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,9,9,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1
220,ETOBICOKE CENTRE,Ontario,1976 - ,38,2004.06.04,3759,6cef02a4-e5dd-44f0-9355-faf30afbb856,"WRZESNEWSKYJ, Borys",30441,0.5828,Liberal Party of Canada,entrepreneur,,0,1,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,9,9,9,9,9,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,9,2,2,1,1,3,3,3,3,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,9,9,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,9,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,9,2
1018,KINGS--HANTS,Nova Scotia,1996 - ,38,2004.06.04,3760,6d680702-120b-4bcf-8da9-aae3e38ca0cf,"BRISON, Scott",17555,0.4661,Liberal Party of Canada,parliamentarian,,0,3,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2
1291,KAMLOOPS--THOMPSON,British Columbia,2003 - 2004,38,2004.06.04,3763,6e0ca4d7-92bf-4ec0-90f3-ee03b6a0eb1b,"HINTON, Betty",20611,0.4035,Conservative Party of Canada,parliamentarian,,0,2,,,,,,,,,,,,,2,2,1,2,9,1,2,2,2,1,2,1,2,1,2,1,1,9,9,1,1,2,1,1,1,2,2,2,2,1,1,1,1,9,1,2,1,2,1,2,9,1,9,1,9,9,9,9,9,9,9,9,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,9,9,9,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,9,9,9,9,9,1,2,1,1,2,2,1,1,9,9,1
451,MISSISSAUGA SOUTH,Ontario,1976 - ,38,2004.06.04,3764,6eb18fed-612e-4d87-9cc5-3996cd5f26c1,"SZABO, Paul John Mark",24628,0.5167,Liberal Party of Canada,chartered accountant,,0,4,,,,,,,,,,,,,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,9,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2
993,BROSSARD--LA PRAIRIE,Quebec,1996 - ,38,2004.06.04,3765,6f01152f-cb24-42c1-957d-e494d896206d,"SAADA, Jacques",24155,0.459,Liberal Party of Canada,parliamentarian,,1,3,,1,,,,,,,Tunisia,,,,1,1,1,1,2,2,1,1,1,2,1,1,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,9,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,9,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2
1321,CAPE BRETON--CANSO,Nova Scotia,2003 - ,38,2004.06.04,3768,6fa03d6c-bbe7-4e72-b1de-3f877b6bcb02,"CUZNER, Rodger",20139,0.5326,Liberal Party of Canada,parliamentarian,,0,2,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,9,9,9,9,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,9,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,9,2,2,2,2,1,2,1,1,1,1,1,2,2,2
917,LETHBRIDGE,Alberta,1987 - ,38,2004.06.04,3770,70fbc416-ab1b-4f44-a513-8b182035047a,"CASSON, Rick",29765,0.6262,Conservative Party of Canada,parliamentarian,,0,3,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,9,9,9,9,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,9,9,9,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1
1302,WINNIPEG SOUTH CENTRE,Manitoba,2003 - ,38,2004.06.04,3773,71f50573-518d-4cc5-993e-5243b33a1c1a,"NEVILLE, Anita",18133,0.466,Liberal Party of Canada,parliamentarian,,0,2,,,1,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,9,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,9,9,1,1,2,2,1,1,1,2,2,1,1,2,9,9,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,9,9,9,9,9,9,9,9,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,2,2,1,2,1,1,1,1,1,2,2,2
1062,SELKIRK--INTERLAKE,Manitoba,1996 - ,38,2004.06.04,3775,72dace30-741a-4877-8c1c-31b5dc3e4a8e,"BEZAN, James",18727,0.4725,Conservative Party of Canada,cattle producer,,0,1,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,9,9,9,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,9,9,9,9,9,9,9,1,2,1,1,2,2,1,1,1,1,1
1359,MISSISSAUGA--ERINDALE,Ontario,2003 - ,38,2004.06.04,3777,73a945d9-cef6-4a0d-8535-59a1d7d38990,"PARRISH, Carolyn",28246,0.5437,Liberal Party of Canada,parliamentarian,,0,4,1,,,1,1,,,,,,,,1,1,1,1,2,2,1,1,1,3,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
1359,MISSISSAUGA--ERINDALE,Ontario,2003 - ,38,2004.11.22 - ,3777.1,73a945d9-cef6-4a0d-8535-59a1d7d38990,"PARRISH, Carolyn",28246,0.5437,Independent,parliamentarian,,0,4,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,9,1,1,2,2,9,2,9,9,9,1,1,1,1,2,1,9,9,9,9,9,9,9,9,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,9,9,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,9,9,9,9,9,9,9,9,9,9,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,9,9,1,1,2,2,9,1,1,2,1,1,1,1,1,1,2,2
1382,CHARLESBOURG,Quebec,2003 - 2004,38,2004.06.04,3778,7506e3a1-ae9b-497d-9c76-70f08656306b,"MARCEAU, Richard",23886,0.516,Bloc Quebecois,lawyer,,1,3,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,9,1,2,1,1,1,1,1,1,2,1,1
1289,SOUTH SURREY--WHITE ROCK--CLOVERDALE,British Columbia,2003 - ,38,2004.06.04,3780,76139309-b711-421b-9378-f612f15fc80d,"HIEBERT, Russ",22760,0.4267,Conservative Party of Canada,attorney,,0,1,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,9,1,1,1,1,2,9,9,1,2,2,1,9,1,1,1,1,1,1,1,2,9,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,9,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,9,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1
1279,WESTLOCK--ST. PAUL,Alberta,2003 - 2004,38,2004.06.04,3781,7689f45d-0d4a-4a98-a008-49a1d1ecd042,"CHATTERS, Dave",26433,0.668,Conservative Party of Canada,parliamentarian,,0,4,,,,,,,,,,,,,9,9,9,9,1,1,2,2,2,1,2,1,9,9,9,9,9,2,2,1,1,2,1,1,9,9,9,9,9,9,9,1,1,1,1,2,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,2,1,1,9,9,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,2,1,2,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,1
180,DON VALLEY WEST,Ontario,1976 - ,38,2004.06.04,3782,7735b9d3-b2fe-47b2-b170-7d73357280a5,"GODFREY, John",30615,0.5979,Liberal Party of Canada,parliamentarian,,0,4,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,9,9,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,9,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,9,9,9,9,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2
1394,JEANNE-LE BER,Quebec,2003 - ,38,2004.06.04,3784,77c06771-7af9-4c15-a303-ba4d26179f72,"FRULLA, Liza",18766,0.4109,Liberal Party of Canada,parliamentarian,,0,2,,1,,,,,,,,,,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,9,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,9,1,1,2,2,1,1,2,2,2,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2
1361,NEWMARKET--AURORA,Ontario,2003 - ,38,2004.06.04,3786,78cbea60-90f3-4f15-88d2-a32c0b74026a,"STRONACH, Belinda",21818,0.4242,Conservative Party of Canada,business person,,0,1,1,,,1,,,,,,,,,2,2,1,2,1,1,2,2,2,1,2,1,9,9,9,9,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,9,1,1,2,2,1,2,1,1,1,2,1,1,2,9,1,1,1,1,2,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
1361,NEWMARKET--AURORA,Ontario,2003 - ,38,2004.06.04,3786.1,78cbea60-90f3-4f15-88d2-a32c0b74026a,"STRONACH, Belinda",21818,0.4242,Liberal Party of Canada,business person,,0,1,,1,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,9,9,2,2,2
1020,KITCHENER--WATERLOO,Ontario,1996 - ,38,2004.06.04,3789,79556fba-1500-4c1a-833e-f6a82530447f,"TELEGDI, Andrew",28015,0.4812,Liberal Party of Canada,parliamentarian,,0,4,,,,,,,,,Hungary,,,,1,1,1,1,2,2,1,1,2,2,2,1,1,9,9,9,9,2,2,2,1,1,1,1,2,1,9,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,9,9,9,2,2,1,1,2,9,9,9,9,9,9,9,9,1,2,1,1,9,9,1,1,2,2,1,1,1,2,2,1,1,2,9,9,1,1,1,1,2,1,1,1,9,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,9,1,1,1,1,1,1,2,2,9,2,1,2,1,1,1,1,1,2,2,2
